conf.dc7.stat_mesi_exclusive_to_shared = 0
conf.dc7.stat_mesi_invalidate = 0
conf.dc7.stat_mesi_modified_to_shared = 0
conf.dc7.stat_transaction = 35788751
conf.dc7.stat_uc_data_read = 4383014
conf.dc7.stat_uc_data_write = 1461229
conf.dc7.stat_uc_inst_fetch = 0
conf.l2c2.stat_copy_back = 395061
conf.l2c2.stat_dev_data_write = 0
conf.l2c2.stat_mesi_modified_to_shared = 0
conf.l2c2.stat_data_read = 1912061
conf.l2c2.stat_inst_fetch = 2172
conf.l2c2.stat_transaction = 31395226
conf.l2c2.stat_data_read_miss = 119325
conf.l2c2.stat_inst_fetch_miss = 141
conf.l2c2.stat_uc_data_read = 8387877
conf.l2c2.stat_data_write = 18296469
conf.l2c2.stat_lost_stall_cycles = 884320
conf.l2c2.stat_uc_data_write = 2796647
conf.l2c2.stat_data_write_miss = 356633
conf.l2c2.stat_mesi_exclusive_to_shared = 0
conf.l2c2.stat_uc_inst_fetch = 0
conf.l2c2.stat_dev_data_read = 0
conf.l2c2.stat_mesi_invalidate = 0
conf.cpu8.cycles = 28508020000
conf.cpu8.steps  = 28501945392
conf.ic8.stat_copy_back = 0
conf.ic8.stat_data_read = 0
conf.ic8.stat_data_read_miss = 0
conf.ic8.stat_data_write = 0
conf.ic8.stat_data_write_miss = 0
conf.ic8.stat_dev_data_read = 0
conf.ic8.stat_dev_data_write = 0
conf.ic8.stat_inst_fetch = 1930
conf.ic8.stat_inst_fetch_miss = 1040
conf.ic8.stat_lost_stall_cycles = 0
conf.ic8.stat_mesi_exclusive_to_shared = 0
conf.ic8.stat_mesi_invalidate = 0
conf.ic8.stat_mesi_modified_to_shared = 0
conf.ic8.stat_transaction = 1930
conf.ic8.stat_uc_data_read = 0
conf.ic8.stat_uc_data_write = 0
conf.ic8.stat_uc_inst_fetch = 0
conf.dc8.stat_copy_back = 0
conf.dc8.stat_data_read = 22830998
conf.dc8.stat_data_read_miss = 976932
conf.dc8.stat_data_write = 8416635
conf.dc8.stat_data_write_miss = 5963501
conf.dc8.stat_dev_data_read = 0
conf.dc8.stat_dev_data_write = 0
conf.dc8.stat_inst_fetch = 0
conf.dc8.stat_inst_fetch_miss = 0
conf.dc8.stat_lost_stall_cycles = 1511696
conf.dc8.stat_mesi_exclusive_to_shared = 0
conf.dc8.stat_mesi_invalidate = 0
conf.dc8.stat_mesi_modified_to_shared = 0
conf.dc8.stat_transaction = 37596399
conf.dc8.stat_uc_data_read = 4761106
conf.dc8.stat_uc_data_write = 1587660
conf.dc8.stat_uc_inst_fetch = 0
conf.cpu9.cycles = 28508020000
conf.cpu9.steps  = 28505345808
conf.ic9.stat_copy_back = 0
conf.ic9.stat_data_read = 0
conf.ic9.stat_data_read_miss = 0
conf.ic9.stat_data_write = 0
conf.ic9.stat_data_write_miss = 0
conf.ic9.stat_dev_data_read = 0
conf.ic9.stat_dev_data_write = 0
conf.ic9.stat_inst_fetch = 1949
conf.ic9.stat_inst_fetch_miss = 1051
conf.ic9.stat_lost_stall_cycles = 0
conf.ic9.stat_mesi_exclusive_to_shared = 0
conf.ic9.stat_mesi_invalidate = 0
conf.ic9.stat_mesi_modified_to_shared = 0
conf.ic9.stat_transaction = 1949
conf.ic9.stat_uc_data_read = 0
conf.ic9.stat_uc_data_write = 0
conf.ic9.stat_uc_inst_fetch = 0
conf.dc9.stat_copy_back = 0
conf.dc9.stat_data_read = 18649710
conf.dc9.stat_data_read_miss = 678610
conf.dc9.stat_data_write = 4774788
conf.dc9.stat_data_write_miss = 3683833
conf.dc9.stat_dev_data_read = 0
conf.dc9.stat_dev_data_write = 0
conf.dc9.stat_inst_fetch = 0
conf.dc9.stat_inst_fetch_miss = 0
conf.dc9.stat_lost_stall_cycles = 619888
conf.dc9.stat_mesi_exclusive_to_shared = 0
conf.dc9.stat_mesi_invalidate = 0
conf.dc9.stat_mesi_modified_to_shared = 0
conf.dc9.stat_transaction = 30278809
conf.dc9.stat_uc_data_read = 5140703
conf.dc9.stat_uc_data_write = 1713608
conf.dc9.stat_uc_inst_fetch = 0
conf.l2c3.stat_copy_back = 318268
conf.l2c3.stat_dev_data_write = 0
conf.l2c3.stat_mesi_modified_to_shared = 0
conf.l2c3.stat_data_read = 1655542
conf.l2c3.stat_inst_fetch = 2091
conf.l2c3.stat_transaction = 28052133
conf.l2c3.stat_data_read_miss = 122491
conf.l2c3.stat_inst_fetch_miss = 124
conf.l2c3.stat_uc_data_read = 9901809
conf.l2c3.stat_data_write = 13191423
conf.l2c3.stat_lost_stall_cycles = 749504
conf.l2c3.stat_uc_data_write = 3301268
conf.l2c3.stat_data_write_miss = 285985
conf.l2c3.stat_mesi_exclusive_to_shared = 0
conf.l2c3.stat_uc_inst_fetch = 0
conf.l2c3.stat_dev_data_read = 0
conf.l2c3.stat_mesi_invalidate = 0
conf.l3c0.stat_copy_back = 96904
conf.l3c0.stat_dev_data_write = 0
conf.l3c0.stat_mesi_modified_to_shared = 0
conf.l3c0.stat_data_read = 2514551
conf.l3c0.stat_inst_fetch = 8712
conf.l3c0.stat_transaction = 53543461
conf.l3c0.stat_data_read_miss = 358807
conf.l3c0.stat_inst_fetch_miss = 3146
conf.l3c0.stat_uc_data_read = 38672698
conf.l3c0.stat_data_write = 2090325
conf.l3c0.stat_lost_stall_cycles = 0
conf.l3c0.stat_uc_data_write = 10257175
conf.l3c0.stat_data_write_miss = 149
conf.l3c0.stat_mesi_exclusive_to_shared = 0
conf.l3c0.stat_uc_inst_fetch = 0
conf.l3c0.stat_dev_data_read = 0
conf.l3c0.stat_mesi_invalidate = 0
--------------------------------------------------------------------------
conf.cpu0.cycles = 28516927000
conf.cpu0.steps  = 28513975304
conf.ic0.stat_copy_back = 0
conf.ic0.stat_data_read = 0
conf.ic0.stat_data_read_miss = 0
conf.ic0.stat_data_write = 0
conf.ic0.stat_data_write_miss = 0
conf.ic0.stat_dev_data_read = 0
conf.ic0.stat_dev_data_write = 0
conf.ic0.stat_inst_fetch = 18454
conf.ic0.stat_inst_fetch_miss = 10994
conf.ic0.stat_lost_stall_cycles = 0
conf.ic0.stat_mesi_exclusive_to_shared = 0
conf.ic0.stat_mesi_invalidate = 0
conf.ic0.stat_mesi_modified_to_shared = 0
conf.ic0.stat_transaction = 18454
conf.ic0.stat_uc_data_read = 0
conf.ic0.stat_uc_data_write = 0
conf.ic0.stat_uc_inst_fetch = 0
conf.dc0.stat_copy_back = 0
conf.dc0.stat_data_read = 22768737
conf.dc0.stat_data_read_miss = 645337
conf.dc0.stat_data_write = 8889790
conf.dc0.stat_data_write_miss = 4746074
conf.dc0.stat_dev_data_read = 0
conf.dc0.stat_dev_data_write = 0
conf.dc0.stat_inst_fetch = 0
conf.dc0.stat_inst_fetch_miss = 0
conf.dc0.stat_lost_stall_cycles = 956352
conf.dc0.stat_mesi_exclusive_to_shared = 0
conf.dc0.stat_mesi_invalidate = 0
conf.dc0.stat_mesi_modified_to_shared = 0
conf.dc0.stat_transaction = 36703969
conf.dc0.stat_uc_data_read = 4914623
conf.dc0.stat_uc_data_write = 130819
conf.dc0.stat_uc_inst_fetch = 0
conf.cpu1.cycles = 28516927000
conf.cpu1.steps  = 28509209336
conf.ic1.stat_copy_back = 0
conf.ic1.stat_data_read = 0
conf.ic1.stat_data_read_miss = 0
conf.ic1.stat_data_write = 0
conf.ic1.stat_data_write_miss = 0
conf.ic1.stat_dev_data_read = 0
conf.ic1.stat_dev_data_write = 0
conf.ic1.stat_inst_fetch = 3538
conf.ic1.stat_inst_fetch_miss = 2018
conf.ic1.stat_lost_stall_cycles = 0
conf.ic1.stat_mesi_exclusive_to_shared = 0
conf.ic1.stat_mesi_invalidate = 0
conf.ic1.stat_mesi_modified_to_shared = 0
conf.ic1.stat_transaction = 3538
conf.ic1.stat_uc_data_read = 0
conf.ic1.stat_uc_data_write = 0
conf.ic1.stat_uc_inst_fetch = 0
conf.dc1.stat_copy_back = 0
conf.dc1.stat_data_read = 22578045
conf.dc1.stat_data_read_miss = 769815
conf.dc1.stat_data_write = 6435320
conf.dc1.stat_data_write_miss = 4626010
conf.dc1.stat_dev_data_read = 0
conf.dc1.stat_dev_data_write = 0
conf.dc1.stat_inst_fetch = 0
conf.dc1.stat_inst_fetch_miss = 0
conf.dc1.stat_lost_stall_cycles = 1440768
conf.dc1.stat_mesi_exclusive_to_shared = 0
conf.dc1.stat_mesi_invalidate = 0
conf.dc1.stat_mesi_modified_to_shared = 0
conf.dc1.stat_transaction = 32955535
conf.dc1.stat_uc_data_read = 2941454
conf.dc1.stat_uc_data_write = 1000716
conf.dc1.stat_uc_inst_fetch = 0
conf.l2c0.stat_copy_back = 643420
conf.l2c0.stat_dev_data_write = 0
conf.l2c0.stat_mesi_modified_to_shared = 0
conf.l2c0.stat_data_read = 1415152
conf.l2c0.stat_inst_fetch = 13012
conf.l2c0.stat_transaction = 25740886
conf.l2c0.stat_data_read_miss = 139297
conf.l2c0.stat_inst_fetch_miss = 2130
conf.l2c0.stat_uc_data_read = 7856077
conf.l2c0.stat_data_write = 15325110
conf.l2c0.stat_lost_stall_cycles = 9047072
conf.l2c0.stat_uc_data_write = 1131535
conf.l2c0.stat_data_write_miss = 597250
conf.l2c0.stat_mesi_exclusive_to_shared = 0
conf.l2c0.stat_uc_inst_fetch = 0
conf.l2c0.stat_dev_data_read = 0
conf.l2c0.stat_mesi_invalidate = 0
conf.cpu4.cycles = 28516927000
conf.cpu4.steps  = 28500579688
conf.ic4.stat_copy_back = 0
conf.ic4.stat_data_read = 0
conf.ic4.stat_data_read_miss = 0
conf.ic4.stat_data_write = 0
conf.ic4.stat_data_write_miss = 0
conf.ic4.stat_dev_data_read = 0
conf.ic4.stat_dev_data_write = 0
conf.ic4.stat_inst_fetch = 131245
conf.ic4.stat_inst_fetch_miss = 82966
conf.ic4.stat_lost_stall_cycles = 0
conf.ic4.stat_mesi_exclusive_to_shared = 0
conf.ic4.stat_mesi_invalidate = 0
conf.ic4.stat_mesi_modified_to_shared = 0
conf.ic4.stat_transaction = 131245
conf.ic4.stat_uc_data_read = 0
conf.ic4.stat_uc_data_write = 0
conf.ic4.stat_uc_inst_fetch = 0
conf.dc4.stat_copy_back = 0
conf.dc4.stat_data_read = 28400817
conf.dc4.stat_data_read_miss = 1341588
conf.dc4.stat_data_write = 14254900
conf.dc4.stat_data_write_miss = 9458764
conf.dc4.stat_dev_data_read = 0
conf.dc4.stat_dev_data_write = 0
conf.dc4.stat_inst_fetch = 0
conf.dc4.stat_inst_fetch_miss = 0
conf.dc4.stat_lost_stall_cycles = 3284832
conf.dc4.stat_mesi_exclusive_to_shared = 0
conf.dc4.stat_mesi_invalidate = 0
conf.dc4.stat_mesi_modified_to_shared = 0
conf.dc4.stat_transaction = 47049831
conf.dc4.stat_uc_data_read = 3277844
conf.dc4.stat_uc_data_write = 1116270
conf.dc4.stat_uc_inst_fetch = 0
conf.cpu5.cycles = 28516926031
conf.cpu5.steps  = 28513021935
conf.ic5.stat_copy_back = 0
conf.ic5.stat_data_read = 0
conf.ic5.stat_data_read_miss = 0
conf.ic5.stat_data_write = 0
conf.ic5.stat_data_write_miss = 0
conf.ic5.stat_dev_data_read = 0
conf.ic5.stat_dev_data_write = 0
conf.ic5.stat_inst_fetch = 4368
conf.ic5.stat_inst_fetch_miss = 2206
conf.ic5.stat_lost_stall_cycles = 0
conf.ic5.stat_mesi_exclusive_to_shared = 0
conf.ic5.stat_mesi_invalidate = 0
conf.ic5.stat_mesi_modified_to_shared = 0
conf.ic5.stat_transaction = 4368
conf.ic5.stat_uc_data_read = 0
conf.ic5.stat_uc_data_write = 0
conf.ic5.stat_uc_inst_fetch = 0
conf.dc5.stat_copy_back = 0
conf.dc5.stat_data_read = 27973341
conf.dc5.stat_data_read_miss = 982277
conf.dc5.stat_data_write = 18012887
conf.dc5.stat_data_write_miss = 6164815
conf.dc5.stat_dev_data_read = 0
conf.dc5.stat_dev_data_write = 0
conf.dc5.stat_inst_fetch = 0
conf.dc5.stat_inst_fetch_miss = 0
conf.dc5.stat_lost_stall_cycles = 1502096
conf.dc5.stat_mesi_exclusive_to_shared = 0
conf.dc5.stat_mesi_invalidate = 0
conf.dc5.stat_mesi_modified_to_shared = 0
conf.dc5.stat_transaction = 57149424
conf.dc5.stat_uc_data_read = 9250384
conf.dc5.stat_uc_data_write = 1912812
conf.dc5.stat_uc_inst_fetch = 0
conf.l2c1.stat_copy_back = 746383
conf.l2c1.stat_dev_data_write = 0
conf.l2c1.stat_mesi_modified_to_shared = 0
conf.l2c1.stat_data_read = 2323865
conf.l2c1.stat_inst_fetch = 85172
conf.l2c1.stat_transaction = 50234134
conf.l2c1.stat_data_read_miss = 261393
conf.l2c1.stat_inst_fetch_miss = 8447
conf.l2c1.stat_uc_data_read = 12528228
conf.l2c1.stat_data_write = 32267787
conf.l2c1.stat_lost_stall_cycles = 1663264
conf.l2c1.stat_uc_data_write = 3029082
conf.l2c1.stat_data_write_miss = 652627
conf.l2c1.stat_mesi_exclusive_to_shared = 0
conf.l2c1.stat_uc_inst_fetch = 0
conf.l2c1.stat_dev_data_read = 0
conf.l2c1.stat_mesi_invalidate = 0
conf.cpu6.cycles = 28516926000
conf.cpu6.steps  = 28511116416
conf.ic6.stat_copy_back = 0
conf.ic6.stat_data_read = 0
conf.ic6.stat_data_read_miss = 0
conf.ic6.stat_data_write = 0
conf.ic6.stat_data_write_miss = 0
conf.ic6.stat_dev_data_read = 0
conf.ic6.stat_dev_data_write = 0
conf.ic6.stat_inst_fetch = 3505
conf.ic6.stat_inst_fetch_miss = 1932
conf.ic6.stat_lost_stall_cycles = 0
conf.ic6.stat_mesi_exclusive_to_shared = 0
conf.ic6.stat_mesi_invalidate = 0
conf.ic6.stat_mesi_modified_to_shared = 0
conf.ic6.stat_transaction = 3505
conf.ic6.stat_uc_data_read = 0
conf.ic6.stat_uc_data_write = 0
conf.ic6.stat_uc_inst_fetch = 0
conf.dc6.stat_copy_back = 0
conf.dc6.stat_data_read = 23766398
conf.dc6.stat_data_read_miss = 1040551
conf.dc6.stat_data_write = 9301437
conf.dc6.stat_data_write_miss = 7027387
conf.dc6.stat_dev_data_read = 0
conf.dc6.stat_dev_data_write = 0
conf.dc6.stat_inst_fetch = 0
conf.dc6.stat_inst_fetch_miss = 0
conf.dc6.stat_lost_stall_cycles = 1545120
conf.dc6.stat_mesi_exclusive_to_shared = 0
conf.dc6.stat_mesi_invalidate = 0
conf.dc6.stat_mesi_modified_to_shared = 0
conf.dc6.stat_transaction = 38408116
conf.dc6.stat_uc_data_read = 4004863
conf.dc6.stat_uc_data_write = 1335418
conf.dc6.stat_uc_inst_fetch = 0
conf.cpu7.cycles = 28516926000
conf.cpu7.steps  = 28511995920
conf.ic7.stat_copy_back = 0
conf.ic7.stat_data_read = 0
conf.ic7.stat_data_read_miss = 0
conf.ic7.stat_data_write = 0
conf.ic7.stat_data_write_miss = 0
conf.ic7.stat_dev_data_read = 0
conf.ic7.stat_dev_data_write = 0
conf.ic7.stat_inst_fetch = 3506
conf.ic7.stat_inst_fetch_miss = 1915
conf.ic7.stat_lost_stall_cycles = 0
conf.ic7.stat_mesi_exclusive_to_shared = 0
conf.ic7.stat_mesi_invalidate = 0
conf.ic7.stat_mesi_modified_to_shared = 0
conf.ic7.stat_transaction = 3506
conf.ic7.stat_uc_data_read = 0
conf.ic7.stat_uc_data_write = 0
conf.ic7.stat_uc_inst_fetch = 0
conf.dc7.stat_copy_back = 0
conf.dc7.stat_data_read = 23186806
conf.dc7.stat_data_read_miss = 872479
conf.dc7.stat_data_write = 9127821
conf.dc7.stat_data_write_miss = 6478759
conf.dc7.stat_dev_data_read = 0
conf.dc7.stat_dev_data_write = 0
conf.dc7.stat_inst_fetch = 0
conf.dc7.stat_inst_fetch_miss = 0
conf.dc7.stat_lost_stall_cycles = 857392
conf.dc7.stat_mesi_exclusive_to_shared = 0
conf.dc7.stat_mesi_invalidate = 0
conf.dc7.stat_mesi_modified_to_shared = 0
conf.dc7.stat_transaction = 38158870
conf.dc7.stat_uc_data_read = 4383014
conf.dc7.stat_uc_data_write = 1461229
conf.dc7.stat_uc_inst_fetch = 0
conf.l2c2.stat_copy_back = 397649
conf.l2c2.stat_dev_data_write = 0
conf.l2c2.stat_mesi_modified_to_shared = 0
conf.l2c2.stat_data_read = 1913030
conf.l2c2.stat_inst_fetch = 3847
conf.l2c2.stat_transaction = 31530659
conf.l2c2.stat_data_read_miss = 119513
conf.l2c2.stat_inst_fetch_miss = 463
conf.l2c2.stat_uc_data_read = 8387877
conf.l2c2.stat_data_write = 18429258
conf.l2c2.stat_lost_stall_cycles = 884320
conf.l2c2.stat_uc_data_write = 2796647
conf.l2c2.stat_data_write_miss = 359031
conf.l2c2.stat_mesi_exclusive_to_shared = 0
conf.l2c2.stat_uc_inst_fetch = 0
conf.l2c2.stat_dev_data_read = 0
conf.l2c2.stat_mesi_invalidate = 0
conf.cpu8.cycles = 28516926000
conf.cpu8.steps  = 28510850032
conf.ic8.stat_copy_back = 0
conf.ic8.stat_data_read = 0
conf.ic8.stat_data_read_miss = 0
conf.ic8.stat_data_write = 0
conf.ic8.stat_data_write_miss = 0
conf.ic8.stat_dev_data_read = 0
conf.ic8.stat_dev_data_write = 0
conf.ic8.stat_inst_fetch = 2254
conf.ic8.stat_inst_fetch_miss = 1219
conf.ic8.stat_lost_stall_cycles = 0
conf.ic8.stat_mesi_exclusive_to_shared = 0
conf.ic8.stat_mesi_invalidate = 0
